3G Radar FICFI de Acoes 60,3G Radar FICFIA 1080,4UM Valor Institucional FI em Acoes,Absoluto Partners FICFI de Acoes I,Alaska Black FIC FIA Bdr Nivel I,Alaska Institucional FIA,Apex Acoes 30 FICFI de Acoes,ARX Long Term FIC FIA,Aster FICFI Acoes,Atmos Acoes FICFI em Acoes,Bahia AM Valuation FICFI Acoes,Bnpp Action Fc FIA,Bogari Value Fc FIA,Brasil Capital FICFI em Acoes,BTG Pactual Absoluto FIC FIA,Charles River Fundo de Investimento de Acoes,Clube do Valor Master FI em Acoes,Constellation F FICFI de Acoes,Constellation Institucional Fc FIA,Dynamo Cougar FIC FI Acoes,Encore Acoes Fundo de Investimento em Acoes,Equitas Selection Inst Fc de Acoes,Fama Fc FIA,Forpus Acoes Fc FIA,Franklin Val e Liq Fvl Fc de FIA,Fundamenta Fundo de Investimento de Acoes,Geracao Futuro L Par FIC FIA,GTI Dimona Brasil Fundo de Investimento em Acoes,Guepardo FICFI em Acoes,Hix Capital Fc FIA,Ibiuna Equities FICFI em Acoes,JGP Long Only FICFI em Acoes,Kapitalo Tarkus FICFI em Acoes,Kiron Institucional FI em Acoes,Miles Virtus S FICFI em Acoes,Moat Capital Fc em Acoes,Neo Navitas Fc em Acoes,Nord WM At 30 FICFI Acoes,Oceana Valor,Organon FICFI Acoes,Real Investor FICFI em Acoes - BDR Nivel I,Ryo Selection FICFI Acoes,Ryo Selection FICFI Acoes Access,Ryo Selection Institucional FICFI Acoes,Sharp Ibovespa Ativo Fundo de Investimento Acoes,Skopos Blue Birds Top Pix FI de Acoes,Squadra LB NG FICFI em Acoes,Squadra Long-Only FICFI de Acoes,Studio Institucional Fc de FIA,Tarpon GT FICFI em Acoes,Tempo Capital Manaca Fc FIA,Tork Fc de FIA,Trigono Verbier FICFI Acoes,Velt Fc,Verde AM Acoes FICFI em Acoes,Vinci Mosaico Fundo de Investimento de Acoes,Vinci Mosaico Institucional FI Acoes,Vokin Gbv Aconcagua Fc de FIA,XP Investor Fundo de Investimento de Acoes
LP68232126,LP68232125,LP68638647,LP68545800,LP68086772,LP68410847,LP68170647,LP65132848,LP68687735,LP68032325,LP68060460,LP68134685,LP65125690,LP65133069,LP65085670,LP68297462,LP68614191,LP68591529,LP68191012,LP65039967,LP68642392,LP68165692,LP65040479,LP68310021,LP65040367,LP68058513,LP65132864,LP65112089,LP65048728,LP68170684,LP68127729,LP68039659,LP68451031,LP68475396,LP68460430,LP68296548,LP68155612,LP68684168,LP68310638,LP68206997,LP68151304,LP68656713,LP68678079,LP68689973,LP65111015,LP68191071,LP68720782,LP65115237,LP68036133,LP68336683,LP65040589,LP68519044,LP68505458,LP65086071,LP68573247,LP68655047,LP68453155,LP68155669,LP65065802
12/9/2019,"3,6626872","4,0567447",NULL,"1,2792497","3,9475587","2,2609568","2,3295178","8,7459366",NULL,"719,3625795","2,7693223","337,418423","3472,3195209","14,4273806","5,7339308","4,4624156",NULL,NULL,"2,6019516","1115,1593145",NULL,"3,3371331","8481,918082","3,9191201","4001,8363451","2,1819852","1,5804775","4,3157969","18,4126447","15,9756629","288,440469","326,8387608","1,828411","1,4161389","1,5023323","3,3910947","2,6275097",NULL,"4,5688078","5,9997198","12,1990564",NULL,NULL,NULL,"3,1416938","106,5160516",NULL,"760,8641842","3,5139816","7,2785011","320,3289345","1,3992191","5,1151243","5,9017137",NULL,NULL,"6,1952108","114,7772786","10,4385293"
13/9/2019,"3,6236289","4,0111726",NULL,"1,2668863","3,8543808","2,2347377","2,2930727","8,6613606",NULL,"715,9380628","2,7358312","336,3604071","3451,8415368","14,3502539","5,6657245","4,4367658",NULL,NULL,"2,5711328","1105,8350629",NULL,"3,2931522","8360,7895144","3,8695163","3969,5637045","2,1602829","1,5569464","4,2857253","18,3204768","15,9103589","285,120886","322,5402313","1,8138373","1,4048791","1,4907863","3,3535136","2,6022639",NULL,"4,5377189","5,9356466","12,1188633",NULL,NULL,NULL,"3,1268686","106,5450192",NULL,"751,0297855","3,4851334","7,2523802","317,6266927","1,3818595","5,0325134","5,8660416",NULL,NULL,"6,1475279","114,1074382","10,3080016"
16/9/2019,"3,6276548","4,0159681",NULL,"1,2690074","3,9166778","2,2548146","2,3032944","8,6436358",NULL,"715,4478605","2,7319112","336,2681821","3469,9735252","14,3089902","5,6685263","4,4072658",NULL,NULL,"2,5696301","1110,0954913",NULL,"3,282316","8393,0697086","3,8619156","3980,7845712","2,1545906","1,5483243","4,28744","18,2690964","15,8717243","283,5319929","322,3518275","1,8103601","1,3996032","1,4888029","3,3680764","2,6092755",NULL,"4,5337403","5,910087","12,0659681",NULL,NULL,NULL,"3,1326768","107,4138023",NULL,"751,0334506","3,4853914","7,177709","319,2630032","1,3765157","5,0247778","5,8632506",NULL,NULL,"6,1086997","114,2717617","10,2744019"
17/9/2019,"3,6592684","4,0530169",NULL,"1,2774491","3,971619","2,2622099","2,3228988","8,7362386",NULL,"723,7289714","2,7579475","338,8535731","3492,0015849","14,3856171","5,7118622","4,4124151",NULL,NULL,"2,5975068","1122,9199849",NULL,"3,3309514","8497,2374472","3,8902653","4006,5846857","2,1640223","1,5721814","4,3055466","18,2972838","15,9511476","286,6549376","326,374193","1,8209496","1,4174577","1,4957892","3,3915939","2,6495937",NULL,"4,568799","5,9152811","12,1203263",NULL,NULL,NULL,"3,1562369","107,0928881",NULL,"755,9138364","3,513584","7,2239762","321,1738847","1,3922103","4,9780058","5,9133575",NULL,NULL,"6,1663858","114,7022148","10,4022139"
18/9/2019,"3,6743292","4,0707155",NULL,"1,2786219","3,9817827","2,2816165","2,3271757","8,7459396",NULL,"725,8531341","2,7662945","339,4978013","3500,1536489","14,457966","5,7161594","4,4679415",NULL,NULL,"2,6128408","1120,3510735",NULL,"3,3441678","8526,3584143","3,8751772","4013,0621982","2,1784164","1,5812621","4,3089072","18,3644861","15,9989922","287,0272628","326,7077841","1,8180745","1,4222951","1,4958872","3,3937316","2,6707934",NULL,"4,5682366","5,9623501","12,1631112",NULL,NULL,NULL,"3,1605384","107,545894",NULL,"758,286971","3,5279653","7,2551497","321,2801515","1,3982545","4,9978848","5,941499",NULL,NULL,"6,1619413","114,5180562","10,4919898"
19/9/2019,"3,6747526","4,0713027",NULL,"1,2892625","3,9776361","2,2850287","2,3437386","8,8110467",NULL,"733,320789","2,7770844","341,5970338","3507,623502","14,6215511","5,7441229","4,4716746",NULL,NULL,"2,636363","1130,2812625",NULL,"3,3713989","8584,006123","3,87636","4027,3751311","2,1830584","1,5588486","4,2930032","18,534864","16,0930893","288,3553542","329,9945033","1,8188533","1,4292525","1,5037029","3,4058886","2,6870853",NULL,"4,5702776","5,9594889","12,2158872",NULL,NULL,NULL,"3,1633482","106,7438047",NULL,"763,1799009","3,5406355","7,339552","321,6995721","1,4138152","4,9865237","5,9972691",NULL,NULL,"6,2176582","114,4351126","10,5570874"
20/9/2019,"3,659994","4,0541415",NULL,"1,2916959","4,0479859","2,3076886","2,3489158","8,8370977",NULL,"733,0896886","2,7851606","343,1748448","3509,0105682","14,6661479","5,7649314","4,474911",NULL,NULL,"2,641868","1127,4789323",NULL,"3,3595469","8618,0961815","3,8692489","4035,5448438","2,1825223","1,5652526","4,2495219","18,5213958","16,1340829","288,9178712","330,2478029","1,8137874","1,4333502","1,503085","3,4081567","2,7031938",NULL,"4,5821692","5,916385","12,1742546",NULL,NULL,NULL,"3,1692323","105,7408401",NULL,"758,7035178","3,5446802","7,3127307","320,3584879","1,4151754","4,9761719","6,0188435",NULL,NULL,"6,1998579","114,9833571","10,5620559"
23/9/2019,"3,6620966","4,0566915",NULL,"1,2846066","4,0256626","2,3126493","2,344375","8,8339822",NULL,"729,7092801","2,7815055","342,2868577","3496,1545743","14,6085924","5,7370489","4,462993",NULL,NULL,"2,624712","1123,2453632",NULL,"3,3292571","8516,964976","3,8465526","4031,9169225","2,184163","1,5704231","4,2911339","18,597661","16,1036923","289,2190742","328,3488499","1,8166019","1,431014","1,4983549","3,4134594","2,6921706",NULL,"4,5703806","5,9220668","12,1434071",NULL,NULL,NULL,"3,1565815","106,5581891",NULL,"755,6931988","3,5343354","7,2858411","320,9625655","1,4093041","4,9940962","5,99705",NULL,NULL,"6,1836771","114,4812768","10,536053"
24/9/2019,"3,6787523","4,0762552",NULL,"1,283684","4,0121753","2,3085395","2,3335922","8,7837099",NULL,"726,452899","2,762904","340,5328002","3489,6411627","14,5986357","5,7257232","4,4603788",NULL,NULL,"2,6092182","1121,5866836",NULL,"3,3076631","8487,316119","3,8538045","4026,6258877","2,1684187","1,5303453","4,253285","18,543983","16,175554","287,0469999","327,7292894","1,8004","1,4232022","1,5004828","3,4016086","2,6725134",NULL,"4,5345488","5,8678766","12,032585",NULL,NULL,NULL,"3,1347488","105,9695888",NULL,"750,1610807","3,5067958","7,2584424","318,5821357","1,4047425","4,9540886","5,9980123",NULL,NULL,"6,1583183","114,7465328","10,4412744"
25/9/2019,"3,6715656","4,0679991",NULL,"1,284505","4,0463669","2,3124243","2,3354271","8,7777868",NULL,"725,5647138","2,7669775","341,5703149","3486,0827953","14,606753","5,7374376","4,4724549",NULL,NULL,"2,6190538","1122,5165045",NULL,"3,2984301","8467,845565","3,8808851","4032,2172549","2,1723971","1,5412853","4,2575142","18,614188","16,2062006","287,5565659","328,4665419","1,8093875","1,426511","1,4975813","3,4064711","2,6679787",NULL,"4,5509499","5,8523899","12,0755313",NULL,NULL,NULL,"3,1422069","106,4906533",NULL,"752,6323397","3,5065652","7,2458435","318,8241252","1,4043352","4,9639343","5,9884085",NULL,NULL,"6,1462924","114,5845604","10,4988318"
26/9/2019,"3,664151","4,0594312",NULL,"1,2912464","4,0449182","2,3128005","2,3566251","8,8626853",NULL,"733,184807","2,7889601","343,5907673","3514,8081076","14,7335854","5,7654461","4,462629",NULL,NULL,"2,6443247","1129,750625",NULL,"3,3313798","8519,6331409","3,9249134","4062,3925089","2,1762617","1,5419461","4,2646903","18,627129","16,2904355","290,4505521","330,8399829","1,8264924","1,4424637","1,508733","3,4310265","2,6834341",NULL,"4,5873963","5,8149514","12,0802935",NULL,NULL,NULL,"3,1737244","106,1516923",NULL,"758,1619776","3,5409627","7,2858738","320,7908242","1,4149123","4,9843918","6,0239668",NULL,NULL,"6,193665","113,8794741","10,5703801"
27/9/2019,"3,6694636","4,0657419",NULL,"1,2854712","4,0791373","2,3225908","2,3514484","8,870557",NULL,"732,2409382","2,7827243","343,116499","3502,6540441","14,7397601","5,7550217","4,4598171",NULL,NULL,"2,63688","1123,2353207",NULL,"3,3291101","8525,709929","3,9119309","4061,568841","2,1762439","1,5372146","4,2577091","18,4698471","16,3177275","290,1597445","329,9865078","1,8225584","1,439696","1,5063569","3,4228262","2,6846189",NULL,"4,5752059","5,7670215","12,0682451",NULL,NULL,NULL,"3,164992","106,4281011",NULL,"754,1859681","3,5441369","7,2917608","321,2700964","1,4113523","4,9821226","6,0257689",NULL,NULL,"6,1892441","113,3671631","10,5942136"
30/9/2019,"3,6912486","4,0913093",NULL,"1,2851307","4,1113311","2,3330582","2,3516422","8,8774482",NULL,"735,4574319","2,7897225","342,5069729","3513,7350239","14,79234","5,7523498","4,4483672",NULL,NULL,"2,6469357","1123,613921",NULL,"3,3461929","8606,0280463","3,9022773","4066,3507445","2,1851417","1,5310469","4,2329001","18,3553856","16,3956986","291,7405841","331,1411001","1,8229007","1,4433708","1,5083423","3,4285168","2,696442",NULL,"4,5673308","5,7641924","12,1492731",NULL,NULL,NULL,"3,1522133","106,1144338",NULL,"755,9734621","3,5596061","7,3675385","320,1095445","1,4170638","4,9587944","6,0468771",NULL,NULL,"6,2212108","113,1105355","10,6649969"
1/10/2019,"3,6652612","4,0610305",NULL,"1,2810832","4,0856691","2,3233963","2,33981","8,8126231",NULL,"730,7367755","2,7665346","340,9347296","3485,2129314","14,7385188","5,7386921","4,4676409",NULL,NULL,"2,6368206","1121,7889453",NULL,"3,3204731","8558,2027115","3,927534","4040,5592207","2,1682868","1,5134933","4,2220979","18,2846974","16,3418395","289,6257279","329,1739174","1,8107643","1,4349428","1,5005841","3,4090132","2,6763352",NULL,"4,5326712","5,7706789","12,0788929",NULL,NULL,NULL,"3,1283559","105,8383446",NULL,"750,336274","3,5298068","7,3223492","318,0373684","1,4079555","4,9726403","6,0172621",NULL,NULL,"6,1820805","112,9232194","10,5853418"
2/10/2019,"3,5921754","3,9756765",NULL,"1,2557301","3,9994089","2,2639032","2,2757764","8,5889194",NULL,"718,1978924","2,6837215","333,3514118","3418,2391778","14,4955336","5,6489421","4,4004375",NULL,NULL,"2,5741166","1100,9765705",NULL,"3,252253","8368,2270239","3,8775687","3951,8267716","2,124492","1,4596719","4,1060535","17,9531061","16,1535738","281,9045434","320,1691194","1,7680063","1,4037944","1,4688014","3,3087919","2,622053",NULL,"4,4128038","5,7860255","11,8417867",NULL,NULL,NULL,"3,0455017","104,1322861",NULL,"731,4312478","3,4583067","7,2235599","310,5426494","1,3824329","4,9587944","5,9342882",NULL,NULL,"6,0548467","110,9894682","10,3346756"
3/10/2019,"3,6057774","3,9916828",NULL,"1,2636963","4,1042545","2,2783721","2,293288","8,6766138",NULL,"722,4132654","2,709269","334,4128314","3418,5694947","14,5617934","5,67513","4,3879837",NULL,NULL,"2,5926323","1109,2077499",NULL,"3,2833593","8435,3953594","3,8916808","3975,166018","2,1382376","1,4862664","4,0999456","17,9518324","16,1514661","285,4277626","323,424901","1,7730913","1,4232654","1,4781371","3,3444922","2,6491312",NULL,"4,4318063","5,8570298","11,9126618",NULL,NULL,NULL,"3,0538684","103,8151374",NULL,"738,7220633","3,4771676","7,2830287","312,0791355","1,3940538","4,9718671","5,9678403",NULL,NULL,"6,0738357","111,2930439","10,417886"
4/10/2019,"3,6321979","4,0227002",NULL,"1,2796131","4,1732079","2,3094797","2,3047471","8,7733891",NULL,"729,2331117","2,7463583","338,1827321","3450,0843857","14,6037391","5,7428975","4,400895",NULL,NULL,"2,6105222","1123,5345795",NULL,"3,3232294","8571,3656783","3,9252585","3992,9188241","2,1510374","1,5050996","4,1291956","18,0391392","16,2664535","288,2563049","328,3763407","1,7898888","1,4341235","1,4877964","3,3705439","2,6848531",NULL,"4,47437","5,8226916","12,0462253",NULL,NULL,NULL,"3,0797113","104,7841471",NULL,"747,3842963","3,5139177","7,3685522","314,6358326","1,4061413","4,9749342","6,0355099",NULL,NULL,"6,1338971","111,8944737","10,524174"
7/10/2019,"3,5500024","3,9267173",NULL,"1,2621561","4,0581964","2,2668273","2,2652187","8,6453604",NULL,"716,5769699","2,6888322","334,3885547","3382,5192586","14,4350887","5,6657208","4,3362521",NULL,NULL,"2,5625277","1098,8716512",NULL,"3,2617479","8457,5286393","3,8151279","3934,8768261","2,1116144","1,4532129","4,0626854","17,8271457","16,1440997","284,6794542","322,9983756","1,7607049","1,4108306","1,4614262","3,3146182","2,6397477",NULL,"4,4043393","5,7335142","11,8612993",NULL,NULL,NULL,"3,0254995","104,2529654",NULL,"730,4796033","3,4561237","7,3640009","309,6884525","1,3802105","4,9449548","5,9551608",NULL,NULL,"6,0415938","110,9196376","10,3431797"
8/10/2019,"3,5410715","3,9161841",NULL,"1,2500104","4,0244387","2,2355852","2,2610907","8,5859941",NULL,"709,4949237","2,6699013","332,0184192","3365,5549573","14,3651456","5,6340249","4,3404923",NULL,NULL,"2,5509839","1083,1443221",NULL,"3,2530225","8363,335321","3,791207","3915,3045522","2,099029","1,4234472","4,0182008","17,7044034","16,044291","283,1641975","318,7664191","1,7535473","1,3999835","1,4586527","3,2855122","2,6310233",NULL,"4,3748548","5,6316658","11,8053693",NULL,NULL,NULL,"3,0073594","103,3826776",NULL,"725,8073107","3,435819","7,3928755","306,1186543","1,3736449","4,964771","5,9110315",NULL,NULL,"6,0121126","110,3165481","10,2964737"
9/10/2019,"3,5703309","3,95068",NULL,"1,2628058","4,1258278","2,272741","2,284771","8,6825485",NULL,"716,5253253","2,703503","335,768356","3403,6566147","14,4579967","5,6833952","4,3421559",NULL,NULL,"2,5778567","1090,9366488",NULL,"3,2643665","8435,629941","3,7706214","3954,717504","2,1154935","1,4381305","4,0613056","17,8657696","16,1809662","284,9702858","321,8954826","1,767755","1,4098863","1,4690424","3,3130394","2,6491988",NULL,"4,4389887","5,6933435","11,8936722",NULL,NULL,NULL,"3,032593","104,4890538",NULL,"732,1087383","3,471885","7,4663948","310,7754995","1,3833758","4,9761464","5,9693805",NULL,NULL,"6,0862554","111,8163293","10,3948864"
10/10/2019,"3,5585456","3,9369822",NULL,"1,2667619","4,1280906","2,2724461","2,2885371","8,6851763",NULL,"717,7745959","2,7141255","338,5720184","3411,9107338","14,5208691","5,6858916","4,3681886",NULL,NULL,"2,5771986","1097,1214111",NULL,"3,2578479","8398,5935811","3,759947","3961,1304231","2,1316682","1,4562981","4,1277203","18,0561723","16,1808041","286,3877873","322,257514","1,7819046","1,4091422","1,4665916","3,3242336","2,6482862",NULL,"4,458036","5,7226976","11,9527194",NULL,NULL,NULL,"3,0506156","106,3776332",NULL,"734,046396","3,4776158","7,4661183","312,5100166","1,3811338","4,9836553","5,9595215",NULL,NULL,"6,1038554","111,8325822","10,3512005"
11/10/2019,"3,6262546","4,0163536",NULL,"1,2886544","4,3073759","2,3359553","2,335938","8,8386529",NULL,"729,0474278","2,7762771","344,6831519","3485,6127077","14,7117883","5,7718628","4,4344982",NULL,NULL,"2,6252242","1119,517573",NULL,"3,3126366","8552,3566542","3,8261486","4041,0560162","2,1802695","1,4797962","4,2145247","18,3734446","16,3877973","291,1600242","328,848764","1,819663","1,4365133","1,4886249","3,4000409","2,6988463",NULL,"4,5322554","5,7747455","12,1776157",NULL,NULL,NULL,"3,106286","108,4086584",NULL,"748,1012489","3,5514841","7,5261775","319,7043213","1,4051142","5,0226556","6,0489187",NULL,NULL,"6,2146015","112,6615499","10,5755782"
14/10/2019,"3,63672","4,0287059",NULL,"1,2996951","4,3190301","2,3569622","2,3515533","8,8656891",NULL,"733,9282769","2,7865265","344,8919001","3513,4462939","14,8307747","5,8042796","4,4170634",NULL,NULL,"2,6454193","1127,0220119",NULL,"3,3458045","8609,1412265","3,8561827","4057,5073755","2,1961975","1,4733296","4,2197759","18,6238037","16,4344419","292,4383464","330,8396762","1,8205415","1,4433232","1,4956591","3,4035063","2,7174908",NULL,"4,5569616","5,7873535","12,1993668",NULL,NULL,NULL,"3,1184116","108,5337821",NULL,"752,4086093","3,5838353","7,5439662","320,6834414","1,4128089","5,0147864","6,0947277",NULL,NULL,"6,2438453","113,0141465","10,6297918"
15/10/2019,"3,6221818","4,0118055",NULL,"1,2964208","4,2550747","2,3462206","2,3547239","8,8350514",NULL,"730,9949296","2,7811277","344,3014466","3492,1080926","14,7936518","5,7823345","4,3989795",NULL,NULL,"2,6202709","1131,7453216",NULL,"3,368412","8641,6301414","3,7968721","4055,4913651","2,1884447","1,4786119","4,2391002","18,7701875","16,4426978","292,1589462","329,4772177","1,8175164","1,437001","1,4932162","3,4022269","2,7025747",NULL,"4,5582533","5,754805","12,1451215",NULL,NULL,NULL,"3,1216335","109,0492829",NULL,"749,3582479","3,5624358","7,4879986","321,7677463","1,4075214","5,0182388","6,0647936",NULL,NULL,"6,2103704","112,1787386","10,6028872"
16/10/2019,"3,6772722","4,0763557",NULL,"1,3040828","4,2997934","2,3545967","2,3776339","8,8890367",NULL,"733,5151621","2,8120883","346,2826538","3521,0774429","14,8846932","5,8019801","4,4070126",NULL,NULL,"2,6391781","1131,2277827",NULL,"3,4112875","8688,7707332","3,8236546","4086,7562381","2,2021515","1,4819446","4,2384511","18,9251437","16,5036896","294,7395671","330,4203184","1,8267364","1,4455708","1,5064853","3,4135164","2,7269938",NULL,"4,5968656","5,8013817","12,1478615",NULL,NULL,NULL,"3,149028","109,2304449",NULL,"754,6574176","3,5913392","7,5131828","323,8026711","1,4140452","5,0204235","6,1021544",NULL,NULL,"6,2370272","112,7515304","10,733729"
17/10/2019,"3,6803119","4,0800123",NULL,"1,3049918","4,3146425","2,3539921","2,3740434","8,9246153",NULL,"733,5596061","2,8015555","344,9579178","3524,9641787","14,8360799","5,7989029","4,4039942",NULL,NULL,"2,6424908","1138,8420119",NULL,"3,424313","8717,0401863","3,798177","4073,6181233","2,1906198","1,4751526","4,2606691","18,9305388","16,5519136","295,1617672","330,2713829","1,8176041","1,4463388","1,5033084","3,4146906","2,7330063",NULL,"4,5839015","5,8038088","12,1801181",NULL,NULL,NULL,"3,1438765","108,805834",NULL,"754,4753748","3,595424","7,3414318","322,0614403","1,421897","5,0083362","6,1067196",NULL,NULL,"6,2104549","113,4230918","10,7452513"
18/10/2019,"3,6892318","4,0905487",NULL,"1,3024604","4,3365969","2,3407173","2,3718474","8,9295776",NULL,"735,7085828","2,8074772","344,3760769","3532,7991899","14,8879576","5,7918554","4,3934771",NULL,NULL,"2,6428634","1136,4501894",NULL,"3,4325293","8752,2120981","3,8413177","4070,0289788","2,1846155","1,4837","4,2329881","19,037893","16,6888876","295,9034517","329,8984783","1,8141682","1,4512696","1,5002765","3,4054849","2,7331625",NULL,"4,5733776","5,8202792","12,1612929",NULL,NULL,NULL,"3,1402407","108,4725292",NULL,"756,6040332","3,6020265","7,3686247","322,0796784","1,4260743","5,0217701","6,1192379",NULL,NULL,"6,2435785","113,3148817","10,7702"
21/10/2019,"3,7130415","4,1185053",NULL,"1,3132157","4,3500139","2,3598625","2,3952235","9,0077991",NULL,"739,4790492","2,8360579","347,9429558","3555,7667867","15,0070447","5,8293141","4,4308632",NULL,NULL,"2,6675945","1144,9740085",NULL,"3,4445434","8768,3624243","3,8448368","4102,1729423","2,2179593","1,4935882","4,2799091","19,2025113","16,7929251","298,6629414","332,8656369","1,8375498","1,4677633","1,509405","3,4294841","2,7472295",NULL,"4,6213031","5,8788937","12,2837867",NULL,NULL,NULL,"3,1690144","110,0685261",NULL,"762,4759097","3,6278052","7,4129521","324,0918168","1,4375028","5,1288397","6,1608936",NULL,NULL,"6,2976738","114,812854","10,8963396"
22/10/2019,"3,7347186","4,1439675",NULL,"1,3116696","4,4153501","2,3811662","2,4300701","9,0660432",NULL,"739,6209123","2,8617075","351,4083615","3560,9685697","15,1176662","5,8415374","4,4553985",NULL,NULL,"2,6638839","1142,9820324",NULL,"3,4746807","8799,768541","3,9477538","4148,4132553","2,2335004","1,4978626","4,3144081","19,2822461","16,8023034","300,9865017","332,5189549","1,8551845","1,4773318","1,5269128","3,458403","2,7526867",NULL,"4,6584744","5,9162902","12,3144792",NULL,NULL,NULL,"3,1996688","110,1745941",NULL,"762,8946539","3,6373983","7,4346608","327,274473","1,4306348","5,1637035","6,1661738",NULL,NULL,"6,3563999","114,5021371","10,9656523"
23/10/2019,"3,7364144","4,146042",NULL,"1,3055453","4,4597903","2,372011","2,4345183","9,065011",NULL,"735,738344","2,8500382","350,6453011","3547,6326751","15,1466567","5,8301286","4,4458752",NULL,NULL,"2,6707833","1135,289321",NULL,"3,463126","8749,7813934","3,9761224","4156,1602907","2,2255265","1,4980915","4,2958984","19,2758201","16,8120592","299,4935214","332,8422151","1,8600051","1,4715868","1,5295852","3,4519929","2,7406102",NULL,"4,6659032","5,8657969","12,2994014",NULL,NULL,NULL,"3,195182","109,9352043",NULL,"760,6674509","3,6269747","7,4556089","327,6087999","1,4306313","5,1763172","6,1330702",NULL,NULL,"6,3469579","114,1651003","10,9373855"
24/10/2019,"3,7269628","4,1350847",NULL,"1,2992774","4,3817642","2,3329569","2,415442","9,0125675",NULL,"731,3316444","2,8316443","348,2823365","3532,5926427","15,1201294","5,8077168","4,4206741",NULL,NULL,"2,6611474","1121,5659309",NULL,"3,4323995","8664,8306527","3,9793858","4140,4660092","2,2146346","1,4678299","4,2324283","19,1417935","16,7638171","297,766159","331,740127","1,849724","1,4714377","1,5181674","3,4151321","2,7299923",NULL,"4,6488858","5,8506093","12,2186958",NULL,NULL,NULL,"3,1706296","108,8851249",NULL,"754,7588476","3,6090875","7,3847858","324,6928098","1,4272466","5,141915","6,1257126",NULL,NULL,"6,3099387","113,6950853","10,8855537"
25/10/2019,"3,747436","4,1591374",NULL,"1,3038726","4,4090297","2,3212007","2,4284233","9,0489202",NULL,"734,8043082","2,8501311","350,9012934","3534,0614553","15,1486693","5,8065462","4,4364818",NULL,NULL,"2,6638876","1125,5598069",NULL,"3,4413414","8653,4893771","3,9517195","4143,4069557","2,2145541","1,4708026","4,2880347","19,090362","16,7543962","298,7335535","333,1609569","1,8621457","1,4725015","1,5151051","3,4259668","2,7241368",NULL,"4,675922","5,8237639","12,2069329",NULL,NULL,NULL,"3,196794","108,4774197",NULL,"758,7984521","3,6270206","7,2939538","327,1578212","1,4303384","5,156003","6,1198302",NULL,NULL,"6,2912375","113,6761518","10,8802765"
28/10/2019,"3,7509928","4,1634001",NULL,"1,3034001","4,4595267","2,3335","2,4486112","9,1212296",NULL,"736,5977861","2,8744583","353,2722496","3551,3562578","15,2167458","5,8289552","4,4506676",NULL,NULL,"2,6728525","1119,7945443",NULL,"3,4507663","8666,3594187","3,9366841","4169,7803812","2,2198929","1,4891568","4,2909603","19,008766","16,8035673","301,5966157","334,5307928","1,8714231","1,4874482","1,5191883","3,4389071","2,7341991",NULL,"4,7120499","5,8290326","12,3166726",NULL,NULL,NULL,"3,2184227","108,8341689",NULL,"760,9582198","3,6442505","7,2273368","330,0561717","1,4328133","5,1611903","6,1401107",NULL,NULL,"6,3425033","113,7099261","10,9236521"
29/10/2019,"3,7595756","4,1735428",NULL,"1,3017909","4,3932311","2,300485","2,4380951","9,0749496",NULL,"739,2047404","2,8660612","352,2263137","3552,2376631","15,2199577","5,800783","4,4342104",NULL,NULL,"2,6792127","1116,6093039",NULL,"3,4380665","8652,4891676","3,8933468","4153,6161771","2,2079051","1,4860421","4,2599454","19,1020488","16,7832252","299,9396744","333,4439535","1,8692226","1,4894278","1,522318","3,4296309","2,719918",NULL,"4,6873954","5,7820605","12,3353857",NULL,NULL,NULL,"3,2046548","108,537465",NULL,"758,9696601","3,6230579","7,1483923","329,2734264","1,429137","5,1615945","6,1361534",NULL,NULL,"6,3620156","113,5715286","10,8840673"
30/10/2019,"3,7742611","4,1908258",NULL,"1,3181076","4,4543165","2,3443213","2,4707862","9,1913096",NULL,"747,8924641","2,8996202","354,9487029","3581,9001242","15,295561","5,8737483","4,4563212",NULL,NULL,"2,7144585","1130,1568444",NULL,"3,4940296","8748,3791053","3,9298529","4194,7576686","2,21728","1,4959755","4,2730003","19,2242369","16,8936992","302,5342033","338,2335148","1,8872884","1,5021897","1,5432715","3,4615405","2,7483907",NULL,"4,7308259","5,8109278","12,3835029",NULL,NULL,NULL,"3,2354363","108,6415723",NULL,"770,9526436","3,6625264","7,2456103","332,693441","1,4440352","5,15611","6,2037684",NULL,NULL,"6,4365504","114,2053278","10,9787118"
31/10/2019,"3,7756871","4,1925968",NULL,"1,3147335","4,4642164","2,3498888","2,4593655","9,1673823",NULL,"742,6500024","2,8752993","351,4938488","3571,2949325","15,2611066","5,8432457","4,4279566",NULL,NULL,"2,7004639","1126,2002055",NULL,"3,4948581","8729,7801988","3,9218168","4172,2736334","2,207031","1,4794892","4,2484354","19,2321998","16,9042577","300,0248159","334,2957516","1,8766888","1,4970173","1,5372884","3,4173046","2,7498317",NULL,"4,681678","5,8115375","12,3527224",NULL,NULL,NULL,"3,2123593","108,9790807",NULL,"767,3673014","3,6390282","7,3582691","329,5763153","1,4420999","5,2025313","6,1868668",NULL,NULL,"6,405832","114,0445466","10,8894348"
